TIME,R1,MYO1,R2,MYO2,APPARENT_07_21_RHO,APPARENT_35_21_RHO,CCR
0.409,142.803,0.126,213.4,0.088,6.281,6.257,4700.0
0.41,142.803,0.05,213.4,-0.05,6.281,6.257,4700.0
0.411,142.802,-0.075,213.4,0.077,6.281,6.257,4700.0
0.412,142.802,-0.134,213.4,-0.11,6.281,6.257,4700.0
0.413,142.802,-0.239,213.4,-0.396,6.281,6.257,4700.0
0.414,142.801,0.215,213.399,0.179,6.281,6.257,4700.0
0.415,142.801,0.211,213.399,0.267,6.281,6.257,4700.0
0.416,142.801,-0.164,213.399,0.037,6.281,6.257,4700.0
0.417,142.8,-0.033,213.399,-0.096,6.281,6.257,4700.0
0.418,142.8,-0.012,213.399,-0.117,6.281,6.257,4700.0
0.419,142.8,0.06,213.399,0.18,6.281,6.257,4700.0
0.42,142.798,0.127,213.4,0.105,6.281,6.257,4700.0
0.421,142.797,-0.004,213.401,0.006,6.281,6.257,4700.0
0.422,142.796,0.062,213.402,-0.113,6.28,6.257,4700.0
0.423,142.794,-0.041,213.403,-0.331,6.28,6.257,4700.0
0.424,142.793,-0.135,213.405,0.012,6.28,6.257,4700.0
0.425,142.792,-0.201,213.406,0.22,6.28,6.257,4700.0
0.426,142.79,-0.104,213.407,-0.01,6.28,6.257,4700.0
0.427,142.789,0.228,213.408,0.039,6.28,6.257,4700.0
0.428,142.788,0.116,213.409,0.066,6.28,6.257,4700.0
0.429,142.786,0.022,213.411,-0.04,6.28,6.258,4700.0
0.43,142.787,-0.023,213.411,0.055,6.28,6.258,4700.0
0.431,142.787,0.046,213.411,-0.036,6.28,6.258,4700.0
0.432,142.787,0.153,213.412,-0.097,6.28,6.258,4700.0
0.433,142.787,-0.33,213.412,-0.101,6.28,6.258,4700.0
0.434,142.788,-0.063,213.412,0.047,6.28,6.258,4700.0
0.435,142.788,0.292,213.413,0.262,6.28,6.258,4700.0
0.436,142.788,-0.214,213.413,-0.117,6.28,6.258,4700.0
0.437,142.788,0.122,213.414,0.013,6.28,6.258,4700.0
0.438,142.789,0.162,213.414,0.032,6.28,6.258,4700.0
0.439,142.789,-0.281,213.414,-0.2,6.28,6.258,4700.0
0.44,142.789,-0.003,213.416,0.153,6.28,6.258,4700.0
0.441,142.79,-0.141,213.417,-0.313,6.28,6.258,4700.0
0.442,142.79,0.054,213.419,-0.041,6.28,6.258,4700.0
0.443,142.79,0.302,213.42,0.472,6.28,6.258,4700.0
0.444,142.791,-0.101,213.422,-0.018,6.28,6.258,4700.0
0.445,142.791,0.049,213.423,0.104,6.28,6.258,4700.0
0.446,142.791,0.015,213.425,-0.207,6.28,6.258,4700.0
0.447,142.792,-0.04,213.426,-0.168,6.28,6.258,4700.0
0.448,142.792,0.049,213.428,0.162,6.28,6.258,4700.0
0.449,142.792,-0.15,213.429,-0.108,6.28,6.258,4700.0
0.45,142.791,0.009,213.428,0.065,6.28,6.258,4700.0
0.451,142.79,-0.035,213.427,-0.141,6.28,6.258,4700.0
0.452,142.788,-0.028,213.426,0.047,6.28,6.258,4700.0
0.453,142.787,0.066,213.425,0.346,6.28,6.258,4700.0
0.454,142.786,-0.11,213.424,-0.178,6.28,6.258,4700.0
0.455,142.785,0.135,213.423,-0.143,6.28,6.258,4700.0
0.456,142.783,0.128,213.422,0.03,6.28,6.258,4700.0
0.457,142.782,-0.008,213.421,-0.003,6.28,6.258,4700.0
0.458,142.781,0.008,213.42,0.114,6.28,6.258,4700.0
0.459,142.78,-0.076,213.419,-0.01,6.28,6.258,4700.0
0.46,142.777,0.019,213.418,-0.111,6.28,6.258,4700.0
0.461,142.774,-0.141,213.417,0.1,6.28,6.258,4700.0
0.462,142.771,-0.073,213.416,0.024,6.279,6.258,4700.0
0.463,142.768,-0.153,213.415,-0.265,6.279,6.258,4700.0
0.464,142.765,0.022,213.414,0.011,6.279,6.258,4700.0
0.465,142.762,0.685,213.412,0.31,6.279,6.258,4700.0
0.466,142.759,-0.107,213.411,0.045,6.279,6.258,4700.0
0.467,142.756,-0.204,213.41,-0.085,6.279,6.258,4700.0
0.468,142.753,0.136,213.409,-0.02,6.279,6.257,4700.0
0.469,142.75,-0.389,213.408,-0.098,6.278,6.257,4700.0
0.47,142.746,0.085,213.404,0.013,6.278,6.257,4700.0
0.471,142.742,-0.219,213.399,-0.147,6.278,6.257,4700.0
0.472,142.737,-0.175,213.394,-0.12,6.278,6.257,4700.0
0.473,142.733,0.659,213.39,0.446,6.278,6.257,4700.0
0.474,142.729,0.113,213.385,0.099,6.278,6.257,4700.0
0.475,142.725,-0.105,213.38,-0.231,6.277,6.257,4700.0
0.476,142.72,-0.165,213.376,0.043,6.277,6.257,4700.0
0.477,142.716,-0.133,213.371,-0.126,6.277,6.256,4700.0
0.478,142.712,0.09,213.366,-0.148,6.277,6.256,4700.0
0.479,142.708,-0.074,213.362,0.108,6.277,6.256,4700.0
0.48,142.701,0.124,213.357,0.183,6.276,6.256,4700.0
0.481,142.694,0.063,213.352,0.011,6.276,6.256,4700.0
0.482,142.687,-0.077,213.346,-0.053,6.276,6.256,4700.0
0.483,142.68,0.001,213.341,0.029,6.275,6.255,4700.0
0.484,142.673,-0.065,213.336,-0.029,6.275,6.255,4700.0
0.485,142.666,-0.103,213.331,-0.061,6.275,6.255,4700.0
0.486,142.659,-0.036,213.326,-0.088,6.274,6.255,4700.0
0.487,142.652,0.032,213.321,0.004,6.274,6.255,4700.0
0.488,142.645,0.148,213.316,0.073,6.274,6.255,4700.0
0.489,142.638,0.173,213.311,0.045,6.274,6.255,4700.0
0.49,142.629,-0.065,213.302,0.004,6.273,6.254,4700.0
0.491,142.619,0.311,213.293,-0.046,6.273,6.254,4700.0
0.492,142.61,-0.022,213.285,0.076,6.272,6.254,4700.0
0.493,142.6,-0.789,213.276,0.116,6.272,6.254,4700.0
0.494,142.591,-0.052,213.267,-0.016,6.271,6.253,4700.0
0.495,142.581,0.245,213.258,-0.205,6.271,6.253,4700.0
0.496,142.572,0.136,213.25,-0.072,6.271,6.253,4700.0
0.497,142.562,0.169,213.241,0.056,6.27,6.253,4700.0
0.498,142.553,-0.053,213.232,-0.048,6.27,6.252,4700.0
0.499,142.543,0.07,213.224,0.072,6.269,6.252,4700.0
0.5,142.533,0.006,213.214,-0.013,6.269,6.252,4700.0
0.501,142.522,0.05,213.204,0.098,6.268,6.251,4700.0
0.502,142.512,-0.09,213.194,0.18,6.268,6.251,4700.0
0.503,142.501,-0.418,213.185,-0.024,6.268,6.251,4700.0
0.504,142.49,0.061,213.175,-0.112,6.267,6.251,4700.0
0.505,142.48,0.353,213.165,-0.287,6.267,6.25,4700.0
0.506,142.469,0.018,213.155,0.098,6.266,6.25,4700.0
0.507,142.459,-0.073,213.146,0.095,6.266,6.25,4700.0
0.508,142.448,-0.017,213.136,-0.082,6.265,6.249,4700.0
0.509,142.437,0.03,213.126,0.203,6.265,6.249,4700.0
0.51,142.428,0.072,213.117,-0.162,6.264,6.249,4700.0
0.511,142.418,-0.162,213.108,0.076,6.264,6.249,4700.0
0.512,142.408,-0.108,213.099,0.149,6.263,6.248,4700.0
0.513,142.398,0.086,213.089,-0.286,6.263,6.248,4700.0
0.514,142.388,0.078,213.08,0.111,6.263,6.248,4700.0
0.515,142.379,0.075,213.071,0.056,6.262,6.248,4700.0
0.516,142.369,-0.113,213.062,-0.028,6.262,6.247,4700.0
0.517,142.359,-0.018,213.053,-0.061,6.261,6.247,4700.0
0.518,142.349,0.083,213.043,-0.158,6.261,6.247,4700.0
0.519,142.339,-0.053,213.034,0.161,6.26,6.246,4700.0
0.52,142.332,0.026,213.028,0.067,6.26,6.246,4700.0
0.521,142.325,0.107,213.021,0.196,6.26,6.246,4700.0
0.522,142.318,-0.03,213.015,-0.025,6.259,6.246,4700.0
0.523,142.311,-0.206,213.008,-0.265,6.259,6.246,4700.0
0.524,142.305,0.055,213.001,0.05,6.259,6.246,4700.0
0.525,142.298,0.111,212.995,-0.228,6.259,6.245,4700.0
0.526,142.291,-0.124,212.988,0.132,6.258,6.245,4700.0
0.527,142.284,0.006,212.982,0.207,6.258,6.245,4700.0
0.528,142.277,0.029,212.975,-0.167,6.258,6.245,4700.0
0.529,142.27,0.051,212.968,0.127,6.257,6.245,4700.0
0.53,142.263,0.079,212.962,-0.104,6.257,6.244,4700.0
0.531,142.257,-0.01,212.955,0.138,6.257,6.244,4700.0
0.532,142.25,-0.064,212.949,0.121,6.256,6.244,4700.0
0.533,142.243,-0.094,212.942,-0.393,6.256,6.244,4700.0
0.534,142.237,0.125,212.936,0.126,6.256,6.244,4700.0
0.535,142.23,0.109,212.93,0.16,6.256,6.243,4700.0
0.536,142.224,-0.225,212.923,-0.098,6.255,6.243,4700.0
0.537,142.217,-0.091,212.917,-0.016,6.255,6.243,4700.0
0.538,142.21,0.18,212.91,-0.106,6.255,6.243,4700.0
0.539,142.204,-0.017,212.904,0.074,6.254,6.243,4700.0
0.54,142.199,-0.054,212.9,0.074,6.254,6.243,4700.0
0.541,142.194,0.009,212.897,-0.069,6.254,6.242,4700.0
0.542,142.188,-0.021,212.893,0.08,6.254,6.242,4700.0
0.543,142.183,0.203,212.89,-0.048,6.254,6.242,4700.0
0.544,142.178,-0.031,212.886,-0.036,6.253,6.242,4700.0
0.545,142.173,-0.133,212.882,0.162,6.253,6.242,4700.0
0.546,142.168,0.061,212.879,-0.114,6.253,6.242,4700.0
0.547,142.163,-0.062,212.875,-0.041,6.253,6.242,4700.0
0.548,142.158,0.094,212.872,0.109,6.252,6.242,4700.0
0.549,142.153,-0.062,212.868,-0.142,6.252,6.242,4700.0
0.55,142.148,-0.098,212.865,-0.031,6.252,6.242,4700.0
0.551,142.144,0.088,212.862,-0.006,6.252,6.241,4700.0
0.552,142.14,-0.131,212.858,0.015,6.252,6.241,4700.0
0.553,142.136,-0.071,212.855,0.239,6.251,6.241,4700.0
0.554,142.132,0.103,212.852,-0.013,6.251,6.241,4700.0
0.555,142.128,0.32,212.848,-0.137,6.251,6.241,4700.0
0.556,142.124,0.113,212.845,0.058,6.251,6.241,4700.0
0.557,142.12,-0.152,212.842,-0.026,6.251,6.241,4700.0
0.558,142.116,-0.104,212.838,-0.076,6.251,6.241,4700.0
0.559,142.112,-0.202,212.835,-0.027,6.25,6.241,4700.0
0.56,142.11,0.012,212.833,-0.046,6.25,6.241,4700.0
0.561,142.107,-0.212,212.831,-0.035,6.25,6.241,4700.0
0.562,142.105,-0.031,212.829,0.107,6.25,6.24,4700.0
0.563,142.103,0.626,212.827,0.16,6.25,6.24,4700.0
0.564,142.101,0.068,212.825,-0.034,6.25,6.24,4700.0
0.565,142.099,-0.261,212.823,0.023,6.25,6.24,4700.0
0.566,142.096,-0.074,212.821,0.0,6.25,6.24,4700.0
0.567,142.094,-0.127,212.819,-0.107,6.25,6.24,4700.0
0.568,142.092,0.078,212.817,0.0,6.25,6.24,4700.0
0.569,142.09,0.05,212.815,-0.047,6.249,6.24,4700.0
0.57,142.087,-0.062,212.812,-0.016,6.249,6.24,4700.0
0.571,142.083,0.232,212.81,-0.163,6.249,6.24,4700.0
0.572,142.08,0.033,212.807,0.005,6.249,6.24,4700.0
0.573,142.077,-0.305,212.805,0.48,6.249,6.24,4700.0
0.574,142.074,-0.08,212.802,0.008,6.249,6.24,4700.0
0.575,142.071,-0.022,212.8,-0.267,6.249,6.24,4700.0
0.576,142.068,0.14,212.797,-0.034,6.248,6.24,4700.0
0.577,142.064,0.171,212.795,-0.095,6.248,6.239,4700.0
0.578,142.061,-0.063,212.792,0.086,6.248,6.239,4700.0
0.579,142.058,0.118,212.79,0.021,6.248,6.239,4700.0
0.58,142.055,-0.033,212.787,-0.051,6.248,6.239,4700.0
0.581,142.052,-0.071,212.785,0.317,6.248,6.239,4700.0
0.582,142.05,0.034,212.782,-0.026,6.248,6.239,4700.0
0.583,142.047,-0.434,212.78,-0.332,6.248,6.239,4700.0
0.584,142.044,-0.002,212.778,-0.05,6.247,6.239,4700.0
0.585,142.041,0.512,212.775,0.02,6.247,6.239,4700.0
0.586,142.038,-0.037,212.773,0.124,6.247,6.239,4700.0
0.587,142.035,-0.049,212.77,0.063,6.247,6.239,4700.0
0.588,142.033,0.018,212.768,0.016,6.247,6.239,4700.0
0.589,142.03,-0.166,212.766,0.056,6.247,6.239,4700.0
0.59,142.027,0.088,212.763,-0.085,6.247,6.239,4700.0
0.591,142.025,-0.106,212.76,-0.024,6.247,6.238,4700.0
0.592,142.022,-0.153,212.757,-0.061,6.246,6.238,4700.0
0.593,142.02,0.321,212.754,-0.181,6.246,6.238,4700.0
0.594,142.017,0.091,212.751,0.14,6.246,6.238,4700.0
0.595,142.014,-0.154,212.748,0.385,6.246,6.238,4700.0
0.596,142.012,0.076,212.745,-0.138,6.246,6.238,4700.0
0.597,142.009,-0.028,212.743,-0.132,6.246,6.238,4700.0
0.598,142.007,-0.105,212.74,0.103,6.246,6.238,4700.0
0.599,142.004,-0.036,212.737,-0.239,6.246,6.238,4700.0
0.6,142.004,-0.138,212.736,0.062,6.246,6.238,4700.0
0.601,142.003,-0.062,212.736,-0.218,6.246,6.238,4700.0
0.602,142.003,0.224,212.735,-0.105,6.246,6.238,4700.0
0.603,142.002,0.264,212.735,0.637,6.246,6.238,4700.0
0.604,142.001,-0.012,212.734,-0.051,6.246,6.238,4700.0
0.605,142.001,-0.042,212.734,-0.081,6.246,6.238,4700.0
0.606,142.0,-0.087,212.733,0.071,6.245,6.238,4700.0
0.607,142.0,-0.104,212.733,-0.197,6.245,6.238,4700.0
0.608,141.999,0.081,212.732,0.002,6.245,6.238,4700.0
0.609,141.999,-0.131,212.732,-0.087,6.245,6.238,4700.0
0.61,141.998,-0.103,212.73,-0.029,6.245,6.238,4700.0
0.611,141.997,-0.183,212.728,-0.095,6.245,6.238,4700.0
0.612,141.996,0.006,212.727,0.047,6.245,6.237,4700.0
0.613,141.995,0.798,212.725,0.234,6.245,6.237,4700.0
0.614,141.994,0.02,212.723,0.084,6.245,6.237,4700.0
0.615,141.993,-0.487,212.722,0.111,6.245,6.237,4700.0
0.616,141.992,0.114,212.72,-0.166,6.245,6.237,4700.0
0.617,141.991,-0.146,212.718,-0.162,6.245,6.237,4700.0
0.618,141.99,-0.089,212.717,-0.048,6.245,6.237,4700.0
0.619,141.989,0.015,212.715,-0.104,6.245,6.237,4700.0
0.62,141.987,-0.003,212.713,0.103,6.245,6.237,4700.0
0.621,141.986,0.233,212.712,0.058,6.245,6.237,4700.0
0.622,141.985,-0.047,212.71,0.076,6.245,6.237,4700.0
0.623,141.984,0.012,212.709,0.37,6.245,6.237,4700.0
0.624,141.983,0.029,212.707,-0.063,6.245,6.237,4700.0
0.625,141.982,-0.179,212.706,-0.563,6.245,6.237,4700.0
0.626,141.98,0.078,212.704,0.045,6.245,6.237,4700.0
0.627,141.979,0.072,212.703,0.127,6.245,6.237,4700.0
0.628,141.978,-0.093,212.701,-0.057,6.245,6.237,4700.0
0.629,141.977,0.075,212.7,0.174,6.244,6.237,4700.0
0.63,141.976,0.065,212.699,-0.148,6.244,6.237,4700.0
0.631,141.975,-0.227,212.698,0.057,6.244,6.237,4700.0
0.632,141.974,-0.061,212.697,0.147,6.244,6.237,4700.0
0.633,141.973,0.017,212.696,-0.024,6.244,6.237,4700.0
0.634,141.973,0.073,212.695,0.062,6.244,6.237,4700.0
0.635,141.972,0.385,212.694,-0.215,6.244,6.237,4700.0
0.636,141.971,-0.056,212.693,0.071,6.244,6.236,4700.0
0.637,141.97,-0.173,212.692,0.04,6.244,6.236,4700.0
0.638,141.969,-0.021,212.691,-0.189,6.244,6.236,4700.0
0.639,141.968,-0.158,212.69,0.141,6.244,6.236,4700.0
0.64,141.968,0.071,212.69,-0.023,6.244,6.236,4700.0
0.641,141.967,-0.083,212.689,0.032,6.244,6.236,4700.0
0.642,141.967,-0.076,212.689,0.071,6.244,6.236,4700.0
0.643,141.967,0.189,212.688,-0.253,6.244,6.236,4700.0
0.644,141.966,0.075,212.688,0.047,6.244,6.236,4700.0
0.645,141.966,0.056,212.687,0.257,6.244,6.236,4700.0
0.646,141.966,-0.032,212.686,-0.007,6.244,6.236,4700.0
0.647,141.965,-0.085,212.686,-0.037,6.244,6.236,4700.0
0.648,141.965,0.034,212.685,-0.041,6.244,6.236,4700.0
0.649,141.965,-0.039,212.685,-0.062,6.244,6.236,4700.0
0.65,141.964,-0.073,212.684,0.014,6.244,6.236,4700.0
0.651,141.964,0.047,212.683,-0.14,6.244,6.236,4700.0
0.652,141.963,0.032,212.682,-0.028,6.244,6.236,4700.0
0.653,141.963,0.109,212.681,0.27,6.244,6.236,4700.0
0.654,141.963,-0.05,212.681,0.072,6.244,6.236,4700.0
0.655,141.962,-0.258,212.68,-0.105,6.244,6.236,4700.0
0.656,141.962,0.114,212.679,-0.075,6.244,6.236,4700.0
0.657,141.962,0.108,212.678,-0.091,6.244,6.236,4700.0
0.658,141.961,-0.044,212.677,0.075,6.244,6.236,4700.0
0.659,141.961,0.101,212.676,0.004,6.244,6.236,4700.0
0.66,141.961,-0.01,212.677,-0.088,6.244,6.236,4700.0
0.661,141.96,0.024,212.677,0.168,6.244,6.236,4700.0
0.662,141.96,0.003,212.678,0.005,6.244,6.236,4700.0
0.663,141.96,-0.297,212.678,0.038,6.244,6.236,4700.0
0.664,141.96,-0.046,212.679,0.062,6.244,6.236,4700.0
0.665,141.959,0.278,212.679,-0.303,6.244,6.236,4700.0
0.666,141.959,0.01,212.68,0.044,6.244,6.236,4700.0
0.667,141.959,-0.003,212.68,0.109,6.244,6.236,4700.0
0.668,141.958,0.019,212.681,-0.033,6.244,6.236,4700.0
0.669,141.958,-0.016,212.681,0.103,6.244,6.236,4700.0
0.67,141.958,0.072,212.681,-0.154,6.244,6.236,4700.0
0.671,141.958,-0.152,212.68,0.024,6.244,6.236,4700.0
0.672,141.958,-0.073,212.68,0.163,6.244,6.236,4700.0
0.673,141.959,0.081,212.68,-0.117,6.244,6.236,4700.0
0.674,141.959,0.075,212.68,-0.016,6.244,6.236,4700.0
0.675,141.959,-0.034,212.679,0.06,6.244,6.236,4700.0
0.676,141.959,-0.183,212.679,-0.074,6.244,6.236,4700.0
0.677,141.959,0.081,212.679,-0.018,6.244,6.236,4700.0
0.678,141.959,0.128,212.678,-0.001,6.244,6.236,4700.0
0.679,141.959,-0.037,212.678,-0.006,6.244,6.236,4700.0
0.68,141.959,0.007,212.678,0.158,6.244,6.236,4700.0
0.681,141.958,0.206,212.678,0.067,6.244,6.236,4700.0
0.682,141.958,-0.024,212.677,-0.079,6.244,6.236,4700.0
0.683,141.957,-0.313,212.677,-0.284,6.244,6.236,4700.0
0.684,141.957,0.037,212.677,-0.027,6.244,6.236,4700.0
0.685,141.956,-0.034,212.677,0.393,6.244,6.236,4700.0
0.686,141.956,0.01,212.677,-0.155,6.244,6.236,4700.0
0.687,141.955,0.246,212.676,0.011,6.244,6.236,4700.0
0.688,141.955,-0.068,212.676,0.145,6.244,6.236,4700.0
0.689,141.954,-0.055,212.676,-0.213,6.243,6.236,4700.0
0.69,141.954,-0.032,212.675,0.098,6.243,6.236,4700.0
0.691,141.954,-0.26,212.674,-0.328,6.243,6.236,4700.0
0.692,141.954,0.03,212.674,-0.088,6.243,6.236,4700.0
0.693,141.953,0.532,212.673,0.424,6.243,6.236,4700.0
0.694,141.953,0.054,212.672,0.087,6.243,6.236,4700.0
0.695,141.953,-0.347,212.671,0.185,6.243,6.236,4700.0
0.696,141.953,0.089,212.67,-0.182,6.243,6.236,4700.0
0.697,141.953,-0.136,212.67,-0.175,6.243,6.236,4700.0
0.698,141.952,-0.13,212.669,0.008,6.243,6.236,4700.0
0.699,141.952,0.086,212.668,-0.115,6.243,6.236,4700.0
0.7,141.95,-0.05,212.666,0.102,6.243,6.236,4700.0
0.701,141.948,0.225,212.665,-0.149,6.243,6.236,4700.0
0.702,141.946,0.0,212.663,0.046,6.243,6.236,4700.0
0.703,141.944,0.03,212.662,0.126,6.243,6.236,4700.0
0.704,141.942,0.1,212.66,-0.015,6.243,6.236,4700.0
0.705,141.94,-0.307,212.659,0.21,6.243,6.235,4700.0
0.706,141.938,0.054,212.657,-0.07,6.243,6.235,4700.0
0.707,141.935,-0.02,212.656,-0.065,6.243,6.235,4700.0
0.708,141.933,-0.055,212.654,-0.066,6.243,6.235,4700.0
0.709,141.931,0.136,212.653,-0.068,6.242,6.235,4700.0
0.71,141.931,-0.115,212.652,0.09,6.242,6.235,4700.0
0.711,141.931,0.139,212.651,-0.101,6.242,6.235,4700.0
0.712,141.931,0.042,212.65,0.045,6.242,6.235,4700.0
0.713,141.931,0.154,212.649,0.163,6.242,6.235,4700.0
0.714,141.931,0.058,212.649,-0.044,6.242,6.235,4700.0
0.715,141.93,-0.543,212.648,-0.19,6.242,6.235,4700.0
0.716,141.93,0.026,212.647,0.006,6.242,6.235,4700.0
0.717,141.93,0.134,212.646,0.1,6.242,6.235,4700.0
0.718,141.93,-0.023,212.645,0.017,6.242,6.235,4700.0
0.719,141.93,0.21,212.644,0.062,6.242,6.235,4700.0
0.72,141.929,-0.016,212.644,-0.08,6.242,6.235,4700.0
0.721,141.927,0.05,212.643,0.116,6.242,6.235,4700.0
0.722,141.926,0.0,212.642,0.0,6.242,6.235,4700.0
0.723,141.925,-0.168,212.642,-0.098,6.242,6.235,4700.0
0.724,141.924,-0.04,212.641,0.046,6.242,6.235,4700.0
0.725,141.922,0.039,212.64,-0.31,6.242,6.235,4700.0
0.726,141.921,-0.056,212.639,0.148,6.242,6.235,4700.0
0.727,141.92,0.007,212.639,0.164,6.242,6.235,4700.0
0.728,141.919,0.143,212.638,-0.146,6.242,6.235,4700.0
0.729,141.917,-0.035,212.637,0.159,6.242,6.235,4700.0
0.73,141.918,0.102,212.637,-0.056,6.242,6.235,4700.0
0.731,141.918,0.018,212.637,0.216,6.242,6.235,4700.0
0.732,141.919,-0.171,212.637,0.011,6.242,6.235,4700.0
0.733,141.919,-0.101,212.637,-0.434,6.242,6.235,4700.0
0.734,141.92,-0.081,212.637,0.034,6.242,6.235,4700.0
0.735,141.92,0.334,212.637,0.021,6.242,6.235,4700.0
0.736,141.92,0.051,212.637,0.135,6.242,6.235,4700.0
0.737,141.921,-0.162,212.637,0.155,6.242,6.235,4700.0
0.738,141.921,0.081,212.637,-0.182,6.242,6.235,4700.0
0.739,141.922,-0.148,212.637,0.03,6.242,6.235,4700.0
0.74,141.922,0.014,212.638,0.083,6.242,6.235,4700.0
0.741,141.923,-0.248,212.639,-0.018,6.242,6.235,4700.0
0.742,141.923,-0.039,212.64,0.029,6.242,6.235,4700.0
0.743,141.924,0.672,212.641,-0.24,6.242,6.235,4700.0
0.744,141.925,0.012,212.641,-0.085,6.242,6.235,4700.0
0.745,141.925,-0.319,212.642,0.308,6.242,6.235,4700.0
0.746,141.926,-0.015,212.643,-0.041,6.242,6.235,4700.0
0.747,141.926,-0.083,212.644,-0.028,6.242,6.235,4700.0
0.748,141.927,-0.038,212.645,0.066,6.242,6.235,4700.0
0.749,141.928,0.079,212.646,-0.054,6.242,6.235,4700.0
0.75,141.929,-0.029,212.648,0.119,6.242,6.235,4700.0
0.751,141.931,-0.005,212.649,-0.028,6.242,6.235,4700.0
0.752,141.932,0.076,212.651,-0.056,6.242,6.235,4700.0
0.753,141.934,-0.022,212.653,-0.336,6.243,6.235,4700.0
0.754,141.935,0.046,212.655,-0.114,6.243,6.235,4700.0
0.755,141.937,-0.029,212.656,0.552,6.243,6.235,4700.0
0.756,141.939,0.008,212.658,0.004,6.243,6.235,4700.0
0.757,141.94,0.023,212.66,-0.079,6.243,6.236,4700.0
0.758,141.942,-0.082,212.661,0.057,6.243,6.236,4700.0
0.759,141.943,0.08,212.663,-0.187,6.243,6.236,4700.0
0.76,141.943,-0.124,212.663,0.062,6.243,6.236,4700.0
0.761,141.942,0.041,212.663,-0.056,6.243,6.236,4700.0
0.762,141.941,0.19,212.663,-0.074,6.243,6.236,4700.0
0.763,141.941,-0.14,212.664,0.231,6.243,6.236,4700.0
0.764,141.94,-0.059,212.664,-0.014,6.243,6.236,4700.0
0.765,141.939,-0.038,212.664,-0.228,6.243,6.236,4700.0
0.766,141.939,0.12,212.664,0.078,6.243,6.236,4700.0
0.767,141.938,-0.026,212.664,0.083,6.243,6.236,4700.0
0.768,141.937,-0.166,212.664,-0.016,6.243,6.236,4700.0
0.769,141.937,0.215,212.664,0.014,6.243,6.236,4700.0
0.77,141.937,-0.025,212.665,-0.106,6.243,6.236,4700.0
0.771,141.938,0.086,212.665,0.141,6.243,6.236,4700.0
0.772,141.939,0.154,212.666,0.043,6.243,6.236,4700.0
0.773,141.94,-0.489,212.666,-0.079,6.243,6.236,4700.0
0.774,141.941,-0.049,212.666,-0.013,6.243,6.236,4700.0
0.775,141.942,0.399,212.667,-0.182,6.243,6.236,4700.0
0.776,141.943,-0.106,212.667,0.204,6.243,6.236,4700.0
0.777,141.944,-0.028,212.668,0.026,6.243,6.236,4700.0
0.778,141.945,0.088,212.668,-0.176,6.243,6.236,4700.0
0.779,141.946,-0.092,212.668,0.112,6.243,6.236,4700.0
0.78,141.944,0.046,212.667,-0.056,6.243,6.236,4700.0
0.781,141.943,-0.173,212.666,0.166,6.243,6.236,4700.0
0.782,141.942,-0.046,212.665,0.059,6.243,6.236,4700.0
0.783,141.94,0.289,212.665,-0.171,6.243,6.236,4700.0
0.784,141.939,-0.057,212.664,-0.01,6.243,6.236,4700.0
0.785,141.938,-0.06,212.663,-0.071,6.243,6.236,4700.0
0.786,141.936,0.078,212.662,0.06,6.243,6.236,4700.0
0.787,141.935,-0.029,212.661,0.023,6.243,6.236,4700.0
0.788,141.934,-0.062,212.66,-0.001,6.243,6.236,4700.0
0.789,141.933,0.022,212.659,-0.019,6.243,6.235,4700.0
0.79,141.931,0.028,212.658,-0.043,6.242,6.235,4700.0
0.791,141.93,-0.08,212.656,0.058,6.242,6.235,4700.0
0.792,141.928,0.018,212.655,0.012,6.242,6.235,4700.0
0.793,141.927,-0.107,212.654,0.137,6.242,6.235,4700.0
0.794,141.925,0.038,212.653,-0.045,6.242,6.235,4700.0
0.795,141.924,0.319,212.651,-0.096,6.242,6.235,4700.0
0.796,141.922,-0.075,212.65,0.033,6.242,6.235,4700.0
0.797,141.921,-0.139,212.649,-0.04,6.242,6.235,4700.0
0.798,141.919,0.02,212.648,-0.044,6.242,6.235,4700.0
0.799,141.918,-0.13,212.646,-0.018,6.242,6.235,4700.0
0.8,141.917,-0.048,212.645,0.129,6.242,6.235,4700.0
0.801,141.916,0.005,212.644,-0.244,6.242,6.235,4700.0
0.802,141.915,0.017,212.643,-0.014,6.242,6.235,4700.0
0.803,141.914,0.416,212.642,0.258,6.242,6.235,4700.0
0.804,141.913,0.097,212.641,-0.087,6.242,6.235,4700.0
0.805,141.912,-0.507,212.64,0.308,6.242,6.235,4700.0
0.806,141.912,0.007,212.639,-0.081,6.242,6.235,4700.0
0.807,141.911,0.153,212.638,-0.118,6.242,6.235,4700.0
0.808,141.91,-0.05,212.637,0.119,6.242,6.235,4700.0
0.809,141.909,0.075,212.636,-0.329,6.241,6.235,4700.0
0.81,141.909,-0.149,212.635,0.023,6.241,6.235,4700.0
0.811,141.909,-0.151,212.635,-0.254,6.241,6.235,4700.0
0.812,141.909,0.067,212.634,-0.087,6.241,6.235,4700.0
0.813,141.91,0.363,212.634,0.587,6.242,6.235,4700.0
0.814,141.91,0.153,212.633,0.139,6.242,6.235,4700.0
0.815,141.91,-0.416,212.633,-0.049,6.242,6.235,4700.0
0.816,141.91,-0.015,212.632,-0.14,6.242,6.235,4700.0
0.817,141.91,0.042,212.632,-0.165,6.242,6.235,4700.0
0.818,141.911,-0.142,212.631,0.084,6.242,6.235,4700.0
